,duration,play_pattern_name,under_pressure,shot_outcome_name,shot_first_time,distance_to_goal,shot_angle,gk_name,gk_engage,assist_type,player_name
280,0.86384,From Counter,0,Off T,1,14.7648230602334,61.69924423399362,Ben Foster,0.5460449959615772,Pass,Leroy Sané
281,1.421,Regular Play,0,Saved,1,14.560219778561036,15.945395900922854,Neil Leonard Dula Etheridge,0.5537181355029882,Pass,Marko Arnautović
282,0.5454,From Throw In,0,Saved,0,14.142135623730951,45.0,Jonas Lössl,0.85146931829632,Pass,Alireza Jahanbakhsh
283,0.752742,From Counter,0,Goal,1,8.54400374531753,20.556045219583467,Sergio Rico González,0.5852057359806528,Other,James Ward-Prowse
284,0.441489,From Kick Off,0,Off T,0,14.422205101855956,56.309932474020215,Angus Gunn,0.9632676758744765,Pass,Aleksandar Mitrović
285,1.05708,From Free Kick,0,Off T,1,18.867962264113206,57.9946167919165,Sergio Rico González,0.7825340571258211,Pass,Shane Long
286,0.3581,From Corner,0,Saved,0,7.280109889280518,15.945395900922854,Angus Gunn,0.7004041959724749,Pass,Romelu Lukaku Menama
287,0.269962,From Counter,0,Saved,0,12.206555615733702,55.00797980144134,Jordan Pickford,0.6604858898858136,Pass,Mohamed Salah
288,0.624759,From Free Kick,0,Wayward,1,16.1245154965971,29.74488129694222,Alisson Ramsés Becker,0.8944271909999159,Cross,Cenk Tosun
289,1.2677,From Throw In,0,Off T,1,12.007081243999314,7.6577096937138815,Neil Leonard Dula Etheridge,0.4607053589431059,Pass,Roberto Firmino Barbosa de Oliveira
290,0.900348,Regular Play,0,Off T,0,7.280109889280518,15.945395900922854,Hugo Lloris,0.8687444855261388,Other,Alexandre Lacazette
291,0.45815,From Throw In,0,Saved,1,7.280109889280518,15.945395900922854,Bernd Leno,0.835531691527718,Pass,Christian Dannemann Eriksen
292,1.200992,From Free Kick,0,Off T,1,13.92838827718412,68.96248897457819,Bernd Leno,0.6811149137797498,Other,Toby Alderweireld
293,0.171595,Regular Play,1,Blocked,0,20.518284528683193,43.025065989118026,Hugo Lloris,0.8960191718342507,Pass,Pierre-Emerick Aubameyang
294,0.597704,From Free Kick,0,Off T,1,7.211102550927978,56.309932474020215,Martin Dúbravka,0.7467879938056768,Pass,James Tarkowski
295,0.2381,From Counter,0,Saved,0,12.529964086141668,61.38954033403479,Tom Heaton,0.2877543184223316,Pass,Miguel Ángel Almirón Rejala
296,0.8787,Regular Play,0,Saved,1,9.433981132056603,32.005383208083494,Rui Pedro dos Santos Patrício,0.678729811709616,Other,Ruben Loftus-Cheek
297,2.54363,Regular Play,1,Off T,0,19.849433241279208,40.91438322002513,Martin Dúbravka,0.21374114996372892,Pass,Gerard Deulofeu Lázaro
298,0.1642,Regular Play,0,Blocked,0,13.601470508735444,53.97262661489639,Martin Dúbravka,0.7815438636511778,Pass,Isaac Ajayi Success
299,0.2944,From Throw In,0,Saved,0,7.810249675906654,39.8055710922652,Asmir Begović,0.28629916715693415,Pass,Robert Kenedy Nunes do Nascimento
300,1.0912,From Throw In,0,Off T,0,19.235384061671343,62.10272896905237,Asmir Begović,0.5623310557102607,Pass,Ayoze Pérez Gutiérrez
301,0.681,From Corner,0,Saved,0,3.605551275463989,56.309932474020215,Martin Dúbravka,1.0,Other,Nathan Aké
302,0.1766,From Counter,0,Saved,0,14.212670403551895,50.71059313749964,Asmir Begović,0.507371404963127,Pass,José Salomón Rondón Giménez
303,1.096177,Regular Play,0,Goal,1,5.656854249492381,45.0,Łukasz Fabiański,0.5590169943749475,Other,David Josué Jiménez Silva
304,0.2412,Regular Play,0,Goal,1,4.242640687119285,45.0,Łukasz Fabiański,0.8498365855987975,Cross,Raheem Shaquille Sterling
305,0.818463,From Free Kick,0,Goal,0,17.46424919657298,23.629377730656817,Joe Hart,0.46164353574848277,Other,Marko Arnautović
306,0.1518,Regular Play,0,Saved,0,12.041594578792296,48.366460663429805,Joe Hart,0.7143842296595068,Pass,Marko Arnautović
307,1.488868,Regular Play,0,Goal,0,12.206555615733702,34.99202019855866,Łukasz Fabiański,0.40961596025952024,Pass,Johann Berg Guðmunds­son
308,0.5552,Regular Play,0,Goal,0,9.486832980505138,18.43494882292201,Joe Hart,0.5374838498865699,Pass,Javier Hernández Balcázar
309,1.0137,Regular Play,1,Off T,0,13.038404810405298,32.47119229084849,Jordan Pickford,0.6183469424008422,Pass,Sadio Mané
310,0.3859,Regular Play,0,Saved,0,8.94427190999916,26.565051177077994,Jordan Pickford,0.5590169943749475,Other,Xherdan Shaqiri
311,0.6152,Regular Play,0,Off T,0,13.892443989449804,30.256437163529263,Jordan Pickford,0.41972110157675935,Other,Sadio Mané
312,0.3551,From Corner,0,Post,0,3.605551275463989,33.690067525979785,Jordan Pickford,0.6201736729460423,Other,Divock Okoth Origi
313,0.552803,From Free Kick,0,Goal,1,4.47213595499958,26.565051177077994,Asmir Begović,0.9486832980505137,Pass,Pierre-Emerick Aubameyang
314,0.497869,Regular Play,0,Blocked,0,12.649110640673518,71.56505117707799,Asmir Begović,0.8253787009609589,Pass,Henrikh Mkhitaryan
315,0.1983,From Counter,0,Blocked,0,11.806777714516354,88.05851360908561,Wilfredo Daniel Caballero,0.6357363358073145,Other,Jamie Vardy
316,0.434654,Regular Play,0,Goal,1,5.0,36.86989764584402,Hugo Lloris,0.447213595499958,Cross,Jamie Vardy
317,0.981564,From Corner,0,Goal,0,18.439088914585774,12.528807709151511,Kasper Schmeichel,0.5530663187549721,Other,Heung-Min Son
318,0.222348,From Corner,0,Off T,1,10.762899237658969,48.012787504183336,David de Gea Quintana,0.8413518456488913,Other,Richarlison de Andrade
319,0.1234,Regular Play,0,Blocked,0,11.180339887498949,63.43494882292202,David de Gea Quintana,0.6449806198638839,Pass,Raheem Shaquille Sterling
320,0.531969,Regular Play,0,Goal,0,5.0,0.0,David de Gea Quintana,0.8246211251235321,Cross,İlkay Gündoğan
321,1.360017,From Counter,0,Goal,0,16.278820596099706,42.510447078000844,Wayne Hennessey,0.6142951168339512,Pass,Cenk Tosun
322,0.237726,From Free Kick,0,Post,1,7.211102550927978,33.690067525979785,Rui Pedro dos Santos Patrício,0.80860754006264,Pass,Pierre-Emerick Aubameyang
323,3.098465,Regular Play,0,Off T,0,19.849433241279208,40.91438322002513,Jordan Pickford,0.21374114996372892,Pass,José Salomón Rondón Giménez
324,0.676925,Regular Play,0,Goal,1,10.0,0.0,Jordan Pickford,0.8,Other,Ayoze Pérez Gutiérrez
325,0.4927,Regular Play,0,Goal,1,16.1245154965971,60.25511870305777,Jordan Pickford,0.3616202853397895,Pass,Gabriel Fernando de Jesus
326,0.3751,Regular Play,0,Off T,1,9.899494936611665,45.0,Jordan Pickford,0.6776309271789385,Cross,İlkay Gündoğan
327,0.940471,Regular Play,0,Saved,1,10.0,36.86989764584402,Ederson Santana de Moraes,0.6708203932499369,Cross,Dominic Calvert-Lewin
328,1.290683,From Free Kick,0,Off T,1,13.038404810405298,57.52880770915151,Łukasz Fabiański,0.7235533233734095,Pass,Ayoze Pérez Gutiérrez
329,1.480822,From Throw In,1,Saved,0,17.08800749063506,69.44395478041653,Łukasz Fabiański,0.7959658559483671,Pass,José Salomón Rondón Giménez
330,0.43682,From Throw In,1,Off T,0,11.180339887498949,79.69515353123397,Martin Dúbravka,0.6324555320336759,Cross,Javier Hernández Balcázar
331,0.2218,Regular Play,0,Saved,0,12.727922061357855,45.0,Alex McCarthy,0.7243558228002943,Pass,Sergio Leonel Agüero del Castillo
332,0.305,Regular Play,0,Saved,0,9.055385138137417,6.340191745909909,Ederson Santana de Moraes,0.44172610429938614,Other,Daniel William John Ings
333,0.711613,Regular Play,0,Goal,1,14.866068747318506,70.3461759419467,Alex McCarthy,0.7022910149526747,Pass,Raheem Shaquille Sterling
334,0.600848,Regular Play,0,Saved,1,17.189822570346674,43.34996060442211,Joe Hart,0.8860220237477413,Pass,Riyad Mahrez
335,0.8052,From Free Kick,0,Off T,1,13.038404810405298,32.47119229084849,Kepa Arrizabalaga Revuelta,0.7235533233734095,Pass,Heung-Min Son
336,0.618449,From Corner,0,Saved,1,7.810249675906654,50.19442890773481,Kepa Arrizabalaga Revuelta,0.6401843996644799,Cross,Toby Alderweireld
337,0.341232,Regular Play,0,Off T,1,6.708203932499369,26.565051177077994,Kepa Arrizabalaga Revuelta,0.7453559924999299,Cross,Harry Kane
338,2.044205,From Free Kick,0,Wayward,0,15.41492782986674,44.99999999999998,Marcus Bettinelli,0.8723318645517296,Pass,Callum Paterson
339,0.6421,From Counter,0,Goal,0,9.219544457292887,49.398705354995535,Mathew Ryan,0.7821538888750429,Pass,Richarlison de Andrade
340,0.9486,Regular Play,0,Saved,1,15.811388300841896,18.43494882292201,Łukasz Fabiański,0.9633275663033837,Cross,Steve Mounié
341,0.4857,From Goal Kick,0,Off T,0,13.45362404707371,41.987212495816664,Łukasz Fabiański,0.6852833426171311,Pass,Alex Pritchard
342,0.4743,Regular Play,0,Off T,1,16.1245154965971,60.25511870305777,Hugo Lloris,0.7570184430229709,Pass,Andros Townsend
343,0.5355,From Throw In,1,Saved,0,16.278820596099706,42.510447078000844,Neil Leonard Dula Etheridge,0.6142951168339512,Other,Theo Walcott
344,0.357794,From Corner,0,Goal,1,4.0,0.0,Jordan Pickford,0.7071067811865476,Cross,Andre Gray
345,0.3388,Regular Play,0,Saved,0,7.211102550927978,56.309932474020215,Joe Hart,0.5,Other,DeAndre Yedlin
346,1.0288,Regular Play,0,Goal,0,16.0312195418814,3.576334374997351,Ben Foster,0.6889906902173829,Pass,James Maddison
347,1.0167,Regular Play,1,Off T,0,16.15549442140351,68.19859051364818,Ben Foster,0.7479217694251697,Other,Ricardo Domingos Barbosa Pereira
348,1.128316,From Counter,0,Off T,0,14.7648230602334,28.300755766006375,Kasper Schmeichel,0.48839749189747395,Pass,Isaac Ajayi Success
349,0.7341,From Corner,0,Post,0,14.7648230602334,61.69924423399362,Ben Foster,0.6772854614785964,Pass,Demarai Gray
350,1.432554,From Throw In,0,Off T,1,14.866068747318506,47.72631099390627,Rui Pedro dos Santos Patrício,0.7150609884440419,Pass,Eden Hazard
351,0.975593,Regular Play,0,Goal,0,16.64331697709324,57.264773727892404,Kepa Arrizabalaga Revuelta,0.8871322393579794,Pass,Raúl Alonso Jiménez Rodríguez
352,1.188774,Regular Play,1,Wayward,1,8.602325267042627,35.53767779197438,Ben Hamer,0.6260126930757011,Cross,Alexandre Lacazette
353,1.0955,Regular Play,0,Wayward,1,36.05551275463989,56.309932474020215,Ben Hamer,0.5159010042186836,Pass,Ainsley Maitland-Niles
354,1.307072,From Counter,1,Off T,0,16.64331697709324,57.264773727892404,Bernd Leno,0.8347160610213965,Pass,Laurent Depoitre
355,0.4713,From Free Kick,0,Post,1,4.123105625617661,14.036243467926479,Tom Heaton,0.6859943405700354,Pass,Sadio Mané
356,0.712,Regular Play,0,Goal,0,10.0,53.13010235415598,Alisson Ramsés Becker,0.7810249675906654,Pass,Johann Berg Guðmunds­son
357,0.3593,From Throw In,0,Saved,1,14.422205101855956,56.309932474020215,Wayne Hennessey,0.5,Pass,Chris Wood
358,0.713194,From Corner,0,Off T,0,6.046486583132388,34.21570213243739,Bernd Leno,0.9728255222380443,Other,Martin Kelly
359,0.763425,From Free Kick,0,Goal,1,10.33247308247159,75.4257838019613,Vicente Guaita Panadero,0.6221977268040803,Pass,Mesut Özil
360,1.1601,From Free Kick,0,Goal,1,15.402921800749363,35.75388725443675,Bernd Leno,0.4610886462775106,Pass,Wilfried Zaha
361,0.460343,From Free Kick,0,Saved,1,14.676852523616907,61.514163910233044,Bernd Leno,0.7928232941979246,Pass,Scott Dann
362,0.544071,From Counter,0,Saved,0,10.295630140987,29.054604099077146,Jordan Pickford,0.21718612138153467,Pass,Gabriel Fernando de Jesus
363,0.1664,From Counter,0,Blocked,0,16.76305461424021,72.64597536373867,Martin Dúbravka,0.7378915813079348,Pass,Raúl Alonso Jiménez Rodríguez
364,0.0398,From Counter,0,Blocked,0,12.727922061357855,45.0,Rui Pedro dos Santos Patrício,0.6136311676215145,Pass,José Salomón Rondón Giménez
365,1.211298,From Free Kick,0,Off T,1,11.661903789690601,30.96375653207352,David de Gea Quintana,0.8445325891388957,Pass,Pierre-Emerick Aubameyang
366,0.3934,From Goal Kick,0,Post,0,3.605551275463989,33.690067525979785,Bernd Leno,0.8320502943378437,Cross,Romelu Lukaku Menama
367,0.1418,Regular Play,0,Saved,0,9.055385138137417,6.340191745909909,Bernd Leno,0.22086305214969307,Pass,Romelu Lukaku Menama
368,0.998382,Regular Play,0,Goal,1,14.0,0.0,Joe Hart,0.4344830378784442,Pass,Álvaro Borja Morata Martín
369,0.2528,Regular Play,0,Saved,0,9.219544457292887,40.60129464500447,Joe Hart,0.6945163361480208,Pass,Álvaro Borja Morata Martín
370,1.424741,Regular Play,0,Off T,1,21.213203435596427,45.0,Joe Hart,0.9357112565078799,Pass,Olivier Giroud
371,0.1414,From Throw In,0,Blocked,0,17.88854381999832,63.43494882292202,Kepa Arrizabalaga Revuelta,0.875,Pass,Max Meyer
372,0.3546,From Counter,0,Saved,0,21.213203435596427,8.130102354155978,Wayne Hennessey,0.38873012632302,Pass,Álvaro Borja Morata Martín
373,0.6753,From Goal Kick,1,Saved,0,13.038404810405298,32.47119229084849,Jordan Pickford,0.7896387856258745,Pass,Christian Atsu Twasam
374,1.489362,From Counter,0,Off T,0,8.54400374531753,20.556045219583467,Tom Heaton,0.8913588210957503,Pass,Marcus Rashford
375,0.559839,From Free Kick,0,Goal,1,9.055385138137417,6.340191745909909,Alisson Ramsés Becker,0.7808688094430303,Pass,Harry Maguire
376,0.5436,From Free Kick,0,Goal,1,4.0607881008493925,37.99873244250464,Kasper Schmeichel,0.7346570921568757,Other,Fabián Cornelio Balbuena González
377,0.893451,Regular Play,0,Goal,0,4.123105625617661,14.036243467926479,Martin Dúbravka,0.7276068751089989,Cross,Diogo José Teixeira da Silva
378,0.243023,From Throw In,0,Goal,0,7.280109889280518,15.945395900922854,David de Gea Quintana,0.7004041959724749,Pass,Sadio Mané
379,0.1011,From Throw In,0,Blocked,1,9.848857801796104,66.03751102542182,David de Gea Quintana,0.3210806495339678,Other,Naby Deco Keïta
380,0.8476,From Throw In,0,Saved,0,10.63014581273465,41.18592516570965,Hugo Lloris,0.6783634653712141,Other,Ryan Guno Babel
381,1.126409,From Free Kick,0,Off T,1,14.0,0.0,Jordan Pickford,0.6428571428571429,Pass,Troy Deeney
382,0.1868,From Free Kick,0,Saved,0,7.280109889280518,74.05460409907715,Jonas Lössl,0.5663521139548542,Other,Ashley Barnes
383,0.1544,From Counter,0,Saved,0,12.165525060596439,9.462322208025617,Jonas Lössl,0.2599376224550182,Pass,Ashley Barnes
384,1.134654,From Throw In,0,Goal,0,9.219544457292887,12.528807709151511,Kasper Schmeichel,0.485071250072666,Pass,Bernardo Mota Veiga de Carvalho e Silva
385,0.2506,From Counter,0,Saved,0,6.708203932499369,63.43494882292202,Ederson Santana de Moraes,0.5374838498865699,Cross,Hamza Choudhury
386,0.872725,From Corner,0,Off T,1,14.866068747318506,70.3461759419467,Artur Boruc,0.8508712596230341,Cross,Mohamed Salah
387,2.41485,From Counter,0,Goal,0,15.811388300841896,55.30484646876604,Artur Boruc,0.7720103626247513,Pass,Georginio Wijnaldum
388,0.2557,From Free Kick,0,Saved,1,9.899494936611665,45.0,Rui Pedro dos Santos Patrício,0.22587697572631282,Pass,Raheem Shaquille Sterling
389,0.720359,From Corner,0,Off T,1,8.54400374531753,69.44395478041653,Ben Foster,0.7402332101976054,Pass,Sadio Mané
390,1.120951,Regular Play,0,Goal,0,11.40175425099138,15.255118703057775,Ben Foster,0.3922322702763681,Cross,Sadio Mané
391,0.364547,From Keeper,0,Off T,1,6.4031242374328485,38.659808254090095,Alisson Ramsés Becker,0.6625891564490792,Pass,Troy Deeney
392,0.5703,Regular Play,0,Saved,0,18.384776310850235,67.61986494804043,Alisson Ramsés Becker,0.8031005006854269,Pass,Andre Gray
393,0.2276,From Free Kick,0,Saved,1,9.219544457292887,12.528807709151511,Alisson Ramsés Becker,0.5423261445466404,Pass,Andre Gray
394,0.6593,From Throw In,0,Wayward,0,13.92838827718412,68.96248897457819,Artur Boruc,0.7495703236542205,Pass,Henrikh Mkhitaryan
395,0.3031,Regular Play,0,Saved,1,19.4164878389476,34.5085229876684,Bernd Leno,0.5570860145311556,Pass,Ryan Fraser
396,0.4988,From Corner,1,Off T,1,7.615773105863909,66.80140948635182,Artur Boruc,0.7071067811865475,Pass,Alex Iwobi
397,0.7115,From Counter,0,Saved,1,14.866068747318506,47.72631099390627,Artur Boruc,0.7150609884440419,Pass,Alexandre Lacazette
398,0.413975,From Throw In,0,Off T,0,11.180339887498949,63.43494882292202,Jordan Pickford,0.6811754546370561,Pass,Kenneth Dahrup Zohorè
399,0.867,Regular Play,0,Off T,1,12.041594578792296,48.366460663429805,Łukasz Fabiański,0.7656414934887764,Pass,Riyad Mahrez
400,0.597562,Regular Play,0,Saved,1,7.211102550927978,56.309932474020215,Ederson Santana de Moraes,0.80860754006264,Pass,Andy Carroll
401,0.499344,From Throw In,0,Blocked,0,13.038404810405298,57.52880770915151,Mathew Ryan,0.8944271909999159,Pass,Alex Pritchard
402,0.968964,Regular Play,1,Off T,0,16.1245154965971,60.25511870305777,Joe Hart,0.7493587001820033,Pass,Patrick van Aanholt
403,1.996956,From Corner,0,Off T,0,10.816653826391969,33.690067525979785,Joe Hart,0.7952852522702986,Pass,Luka Milivojević
404,0.660635,Regular Play,0,Off T,1,13.416407864998739,63.43494882292202,Joe Hart,0.8027729719194863,Pass,Patrick van Aanholt
405,0.943114,From Counter,0,Saved,0,20.0,53.13010235415598,Joe Hart,0.7810249675906654,Pass,Wilfried Zaha
406,0.7899,Regular Play,0,Off T,0,14.560219778561036,15.945395900922854,Joe Hart,0.6332009130018805,Pass,Lucas Rodrigues Moura da Silva
407,0.1265,From Counter,0,Off T,0,6.082762530298219,80.53767779197439,Joe Hart,1.3254270092150517,Other,Bamidele Alli
408,1.5574,Regular Play,0,Wayward,1,16.97056274847714,45.0,Alex McCarthy,0.7546154281781181,Pass,Manolo Gabbiadini
409,0.5063,From Free Kick,1,Goal,1,4.47213595499958,26.565051177077994,Alex McCarthy,0.6708203932499369,Cross,Heung-Min Son
410,0.5832,Regular Play,0,Goal,0,12.041594578792296,41.6335393365702,Hugo Lloris,0.5317505248607237,Pass,Charlie Austin
411,0.63471,Regular Play,1,Off T,0,17.204650534085253,35.53767779197438,Neil Leonard Dula Etheridge,0.9533015177706285,Pass,Max Meyer
412,0.4109,From Throw In,0,Saved,0,13.601470508735444,53.97262661489639,Neil Leonard Dula Etheridge,0.89744381740887,Pass,Patrick van Aanholt
413,0.928506,From Counter,0,Goal,1,13.416407864998739,26.565051177077994,Jonas Lössl,0.3333333333333333,Pass,Ryan Fraser
414,0.5578,Regular Play,0,Saved,0,13.416407864998739,63.43494882292202,Joe Hart,0.8333333333333334,Pass,Ainsley Maitland-Niles
415,0.3141,From Counter,0,Saved,0,19.209372712298546,38.659808254090095,Bernd Leno,0.4197043739557823,Pass,Ashley Westwood
416,1.1853,From Counter,0,Goal,0,10.770329614269007,21.80140948635181,Alex McCarthy,0.38282074674438826,Other,Callum Paterson
417,1.116011,Regular Play,0,Off T,0,13.038404810405298,85.60129464500447,Kasper Schmeichel,0.8471405189362208,Pass,Aboubakar Kamara
418,0.883163,From Counter,0,Saved,1,17.69180601295413,42.70938995736147,Kasper Schmeichel,0.9592329203729179,Pass,Tom Cairney
419,1.17984,From Corner,0,Off T,1,8.602325267042627,35.53767779197438,Kasper Schmeichel,0.7071067811865475,Pass,Denis Odoi
420,0.817994,Regular Play,0,Saved,0,18.35755975068582,60.64224645720873,Neil Leonard Dula Etheridge,0.8526446899846679,Pass,Marcus Rashford
421,0.306383,Regular Play,0,Saved,0,15.556349186104045,45.0,Neil Leonard Dula Etheridge,0.18181818181818182,Pass,Marcus Rashford
422,0.386,From Throw In,1,Saved,1,10.0,36.86989764584402,Alex McCarthy,0.42426406871192845,Pass,Pierre-Emerick Aubameyang
423,1.532461,Regular Play,0,Off T,0,7.810249675906654,50.19442890773481,Alex McCarthy,0.6401843996644799,Other,Pierre-Emerick Aubameyang
424,1.001497,From Counter,0,Off T,1,9.219544457292887,49.398705354995535,Mathew Ryan,0.6945163361480208,Cross,Chris Wood
425,0.989549,From Counter,1,Off T,0,19.4164878389476,34.5085229876684,Ben Foster,0.6006186024177838,Pass,N'Golo Kanté
426,0.7192,Regular Play,0,Off T,0,10.295630140987,29.054604099077146,Kepa Arrizabalaga Revuelta,0.7830756969602691,Cross,Troy Deeney
427,0.5483,Regular Play,0,Blocked,0,18.788294228055936,64.79887635452492,Hugo Lloris,0.7140833383886688,Pass,Raúl Alonso Jiménez Rodríguez
428,1.417521,From Counter,0,Goal,0,11.180339887498949,26.565051177077994,Hugo Lloris,0.5215361924162119,Pass,Hélder Wander Sousa Azevedo Costa
429,0.574646,From Throw In,0,Saved,1,17.88854381999832,63.43494882292202,Vicente Guaita Panadero,0.8003905296791061,Pass,Willian Borges da Silva
430,0.316022,From Throw In,0,Saved,1,15.652475842498529,63.43494882292202,Łukasz Fabiański,0.7142857142857143,Pass,Roberto Maximiliano Pereyra
431,0.3694,From Goal Kick,0,Saved,1,10.816653826391969,33.690067525979785,Łukasz Fabiański,0.6666666666666666,Pass,Troy Deeney
432,1.026778,From Kick Off,0,Off T,0,8.602325267042627,35.53767779197438,David de Gea Quintana,0.5812381937190965,Cross,Laurent Depoitre
433,0.093,From Throw In,0,Blocked,0,11.661903789690601,59.03624346792648,Jonas Lössl,0.7669649888473704,Pass,Marcus Rashford
434,0.7564,From Free Kick,0,Goal,0,6.324555320336759,18.43494882292201,David de Gea Quintana,0.6519202405202649,Pass,Mathias Jattah-Njie Jørgensen
435,0.864559,From Throw In,0,Off T,0,11.704699910719626,70.01689347810003,Łukasz Fabiański,0.8105148404374487,Pass,Daniel William John Ings
436,0.363,From Throw In,0,Saved,0,8.06225774829855,7.125016348901798,Łukasz Fabiański,0.7544738360147217,Other,Nathan Redmond
437,0.225581,From Throw In,0,Saved,1,7.280109889280518,15.945395900922854,Łukasz Fabiański,0.27472112789737807,Other,Oriol Romeu Vidal
438,1.016914,Regular Play,0,Goal,0,15.264337522473747,31.607502246248906,Alex McCarthy,0.6215030928487814,Pass,Felipe Anderson Pereira Gomes
439,0.705834,From Counter,0,Saved,0,15.811388300841896,71.56505117707799,Alex McCarthy,0.681175454637056,Pass,Felipe Anderson Pereira Gomes
