,match_id,minute,team_id,team_name,player_id,player_name,shot_body_part_name,shot_technique_name,shot_outcome_name,date,home_team,away_team,season,competition,gk_id,gk_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
105,14462,57,33,Chelsea,3621,Eden Hazard,Right Foot,Normal,Goal,26/12/2018,Watford,Chelsea,2018/2019,Premier League,4053,Ben Foster,210.75,302.68359375,239.5,228.3828125,199.25,164.50390625,136.0,163.515625,107.25,203.31640625,49.75,254.16796875,176.25,169.89453125,153.25,94.78515625,153.25,89.03515625,118.75,48.24609375,199.25,153.00390625,251.0,102.0625,199.25,78.25390625,107.25,99.81640625,90.0,134.046875,113.0,122.90625
106,14531,73,34,Burnley,3661,Ashley Barnes,Right Foot,Normal,Goal,09/02/2019,Brighton & Hove Albion,Burnley,2018/2019,Premier League,3240,Mathew Ryan,128.21875,179.59716796875,95.40625,142.99072265625,98.6875,90.5419921875,82.28125,93.56689453125,33.0625,122.3291015625,62.59375,152.32177734375,92.125,93.720703125,62.59375,44.04052734375,59.3125,40.7080078125,52.75,11.07421875,72.4375,96.6943359375,82.28125,67.31689453125,72.4375,40.9130859375,52.75,47.16796875,42.90625,83.10791015625,49.46875,99.61669921875
107,14618,52,55,Fulham,4269,Aleksandar Mitrović,Right Foot,Normal,Goal,20/04/2019,AFC Bournemouth,Fulham,2018/2019,Premier League,20074,Artur Boruc,52.8125,252.4501953125,126.75,195.51171875,163.71875,143.27685546875,211.25,159.86328125,269.34375,176.61474609375,237.65625,255.33837890625,190.125,154.251953125,221.8125,80.8095703125,221.8125,80.8095703125,227.09375,28.07958984375,163.71875,137.99560546875,169.0,111.671875,184.84375,80.23193359375,258.78125,81.38720703125,301.03125,134.85986328125,311.59375,177.27490234375
108,14287,95,37,Newcastle United,3666,Robert Kenedy Nunes do Nascimento,Left Foot,Normal,Saved,18/08/2018,Cardiff City,Newcastle United,2018/2019,Premier League,9920,Neil Leonard Dula Etheridge,113.125,627.017578125,272.03125,470.59423828125,367.375,344.958984375,483.90625,357.37353515625,282.625,502.541015625,144.90625,595.73291015625,430.9375,345.9521484375,430.9375,187.0458984375,430.9375,187.0458984375,473.3125,92.3642578125,505.09375,537.79833984375,293.21875,280.23779296875,346.1875,175.1279296875,536.875,199.294921875,579.25,337.67578125,293.21875,354.39404296875
109,2355,24,36,Manchester City,10287,İlkay Gündoğan,Right Foot,Normal,Goal,14/04/2018,Tottenham Hotspur,Manchester City,2017/2018,Premier League,3099,Hugo Lloris,375.15625,712.92431640625,274.40625,535.03759765625,211.4375,420.7099609375,337.375,410.083984375,450.71875,550.38623046875,526.28125,727.87939453125,274.40625,421.69384765625,287.0,182.609375,287.0,182.609375,312.1875,44.4716796875,35.125,292.017578125,85.5,166.8671875,198.84375,181.23193359375,387.75,184.18359375,475.90625,286.31103515625,513.6875,425.4326171875
110,14511,86,39,Manchester United,20004,Paul Pogba,Right Foot,Normal,Goal,29/01/2019,Manchester United,Burnley,2018/2019,Premier League,4693,Tom Heaton,94.5,176.4765625,70.0,130.59375,98.0,106.53125,115.5,99.8046875,147.0,135.296875,189.0,181.453125,108.5,103.1953125,66.5,60.5390625,63.0,56.984375,49.0,21.765625,80.5,99.2578125,52.5,95.3203125,49.0,67.265625,84.0,50.3125,101.5,64.5859375,98.0,99.53125
111,2247,13,35,Brighton & Hove Albion,3085,Glenn Murray,Right Foot,Normal,Goal,31/01/2018,Southampton,Brighton & Hove Albion,2017/2018,Premier League,3619,Alex McCarthy,75.75,156.77734375,67.125,125.017578125,47.0,98.828125,44.125,95.908203125,52.75,127.66796875,52.75,156.41796875,47.0,98.828125,61.375,55.927734375,64.25,53.09765625,78.625,30.322265625,55.625,104.712890625,49.875,84.498046875,52.75,55.79296875,72.875,56.107421875,81.5,56.2421875,90.125,59.251953125
112,2181,17,28,AFC Bournemouth,3463,Junior Stanislas,Right Foot,Normal,Goal,21/10/2017,Stoke City,AFC Bournemouth,2017/2018,Premier League,3537,Jack Butland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,14403,78,22,Leicester City,10960,Jamie Vardy,Right Foot,Normal,Goal,24/11/2018,Brighton & Hove Albion,Leicester City,2018/2019,Premier League,3240,Mathew Ryan,130.5,163.1953125,108.84375,122.63818359375,102.65625,82.32275390625,84.09375,78.93896484375,99.5625,128.6806640625,124.3125,163.0986328125,90.28125,82.12939453125,43.875,50.466796875,43.875,50.466796875,31.5,28.6171875,93.375,60.521484375,81.0,47.953125,43.875,47.373046875,40.78125,53.51220703125,43.875,65.935546875,53.15625,69.17431640625
114,2314,49,22,Leicester City,10960,Jamie Vardy,Right Foot,Normal,Goal,16/09/2017,Huddersfield Town,Leicester City,2017/2018,Premier League,3322,Jonas Lössl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,14415,9,1,Arsenal,3712,Pierre-Emerick Aubameyang,Right Foot,Normal,Goal,02/12/2018,Arsenal,Tottenham Hotspur,2018/2019,Premier League,3099,Hugo Lloris,25.3125,401.5517578125,86.8125,317.9501953125,156.0,234.46875,225.1875,243.2373046875,232.875,358.669921875,217.5,396.8671875,186.75,234.94921875,186.75,88.88671875,186.75,104.26171875,202.125,19.939453125,102.1875,187.5029296875,86.8125,133.4501953125,125.25,87.92578125,255.9375,89.9677734375,271.3125,151.7080078125,271.3125,174.7705078125
116,14415,33,38,Tottenham Hotspur,10955,Harry Kane,Right Foot,Normal,Goal,02/12/2018,Arsenal,Tottenham Hotspur,2018/2019,Premier League,15581,Bernd Leno,64.4375,171.4130859375,70.625,128.197265625,73.71875,106.58935546875,89.1875,109.9248046875,86.09375,128.43896484375,89.1875,168.7060546875,76.8125,106.6376953125,86.09375,66.56396484375,83.0,66.515625,95.375,38.865234375,92.28125,51.19189453125,73.71875,69.46435546875,86.09375,63.47021484375,83.0,60.328125,55.15625,75.36181640625,58.25,69.22265625
117,2085,38,22,Leicester City,10960,Jamie Vardy,Right Foot,Normal,Goal,20/01/2018,Leicester City,Watford,2017/2018,Premier League,3742,Orestis Karnezis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2292,74,35,Brighton & Hove Albion,3085,Glenn Murray,Right Foot,Normal,Goal,20/10/2017,West Ham United,Brighton & Hove Albion,2017/2018,Premier League,3291,Joe Hart,465.0,801.265625,255.0,572.984375,375.0,499.859375,495.0,456.734375,750.0,685.71875,825.0,881.890625,420.0,470.5625,360.0,244.625,345.0,214.390625,315.0,33.921875,105.0,585.640625,165.0,436.578125,210.0,257.28125,495.0,216.734375,645.0,324.078125,720.0,520.25
119,2338,91,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Saved,31/12/2017,Crystal Palace,Manchester City,2017/2018,Premier League,3067,Ederson Santana de Moraes,50.75,161.79296875,62.875,143.794921875,62.875,86.201171875,50.75,131.48046875,84.09375,110.78271484375,56.8125,161.8876953125,62.875,92.263671875,62.875,49.826171875,62.875,46.794921875,75.0,19.703125,68.9375,86.2958984375,23.46875,58.30419921875,44.6875,43.4794921875,81.0625,50.1103515625,17.40625,58.20947265625,17.40625,73.36572265625
120,14655,77,40,West Ham United,3874,Mark Noble,Right Foot,Normal,Goal,12/05/2019,Watford,West Ham United,2018/2019,Premier League,4053,Ben Foster,61.8125,295.7158203125,78.78125,194.16845703125,124.03125,200.53173828125,163.625,201.150390625,163.625,235.087890625,152.3125,263.1923828125,146.65625,200.88525390625,141.0,93.328125,141.0,82.015625,141.0,25.453125,90.09375,160.40771484375,56.15625,148.56494140625,90.09375,92.53271484375,186.25,99.69140625,225.84375,145.56005859375,259.78125,146.09033203125
121,2011,17,29,Everton,3538,Wayne Mark Rooney,Right Foot,Normal,Saved,29/11/2017,Everton,West Ham United,2017/2018,Premier League,3291,Joe Hart,144.96875,246.03076171875,159.875,201.544921875,85.34375,175.53662109375,100.25,175.76953125,154.90625,181.59228515625,144.96875,231.12451171875,90.3125,175.6142578125,144.96875,91.99951171875,140.0,96.890625,169.8125,52.6376953125,149.9375,141.7646484375,204.59375,132.68115234375,120.125,96.580078125,169.8125,97.3564453125,189.6875,127.4794921875,209.5625,132.7587890625
122,2011,58,40,West Ham United,3595,Manuel Lanzini,Right Foot,Normal,Saved,29/11/2017,Everton,West Ham United,2017/2018,Premier League,3468,Jordan Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2103,62,26,Swansea City,3450,Jordan Ayew,Right Foot,Normal,Goal,03/03/2018,Swansea City,West Ham United,2017/2018,Premier League,3623,Adrián San Miguel del Castillo,247.0,252.609375,209.0,185.515625,152.0,137.125,99.75,141.05859375,66.5,159.5390625,71.25,240.36328125,128.25,136.75390625,133.0,70.328125,133.0,75.078125,133.0,37.078125,251.75,148.18359375,209.0,109.515625,171.0,66.171875,95.0,69.734375,61.75,126.21484375,33.25,182.76953125
124,14478,94,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,02/01/2019,Wolverhampton Wanderers,Crystal Palace,2018/2019,Premier League,5205,Rui Pedro dos Santos Patrício,157.6875,279.8076171875,89.8125,222.1845703125,106.78125,182.85595703125,163.34375,172.42724609375,214.25,246.75390625,265.15625,315.42431640625,135.0625,177.6416015625,118.09375,81.22021484375,118.09375,75.56396484375,123.75,7.77734375,61.53125,193.46142578125,55.875,114.185546875,61.53125,91.64892578125,169.0,76.359375,202.9375,116.4833984375,236.875,162.263671875
125,2050,67,39,Manchester United,3385,Alexis Alejandro Sánchez Sánchez,Right Foot,Normal,Saved,03/02/2018,Manchester United,Huddersfield Town,2017/2018,Premier League,3322,Jonas Lössl,231.5625,217.9931640625,69.0625,142.3291015625,81.25,114.08203125,117.8125,122.7783203125,117.8125,167.4658203125,97.5,159.0234375,101.5625,118.4619140625,125.9375,53.8427734375,125.9375,57.9052734375,142.1875,29.7216796875,32.5,141.7578125,69.0625,77.3291015625,97.5,49.3359375,146.25,62.28515625,150.3125,90.7861328125,162.5,115.3515625
126,2284,34,28,AFC Bournemouth,3346,Joshua King,Right Foot,Normal,Goal,03/03/2018,Leicester City,AFC Bournemouth,2017/2018,Premier League,3815,Kasper Schmeichel,91.25,136.47265625,91.25,121.16015625,66.75,99.33984375,79.0,99.53125,97.375,124.318359375,109.625,155.134765625,72.875,99.435546875,63.6875,62.5419921875,63.6875,62.5419921875,75.9375,29.0458984375,42.25,141.83203125,26.9375,110.9677734375,48.375,68.427734375,75.9375,59.6708984375,85.125,81.251953125,91.25,87.47265625
127,14356,59,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Saved,21/10/2018,Everton,Crystal Palace,2018/2019,Premier League,3468,Jordan Pickford,58.09375,301.93896484375,110.90625,223.54541015625,169.0,145.234375,211.25,172.30078125,290.46875,194.66357421875,63.375,307.302734375,184.84375,156.04443359375,258.78125,93.82470703125,264.0625,72.7822265625,269.34375,35.89599609375,132.03125,160.50048828125,158.4375,113.3818359375,216.53125,72.03955078125,253.5,99.0234375,232.375,125.099609375,190.125,177.251953125
128,14585,47,28,AFC Bournemouth,3346,Joshua King,Right Foot,Normal,Goal,16/03/2019,AFC Bournemouth,Newcastle United,2018/2019,Premier League,3711,Martin Dúbravka,62.84375,139.88818359375,71.0,112.828125,90.03125,94.09423828125,100.90625,94.26416015625,73.71875,112.87060546875,87.3125,137.5517578125,95.46875,94.17919921875,84.59375,58.66552734375,84.59375,53.22802734375,92.75,28.88671875,32.9375,85.0458984375,49.25,68.98828125,62.84375,50.16943359375,100.90625,58.92041015625,114.5,72.7265625,71.0,58.453125
129,2237,66,33,Chelsea,3621,Eden Hazard,Right Foot,Normal,Goal,03/01/2018,Arsenal,Chelsea,2017/2018,Premier League,3461,Petr Čech,89.3125,214.2861328125,93.25,155.28515625,112.9375,112.2802734375,140.5,116.6484375,116.875,163.529296875,128.6875,214.9013671875,128.6875,116.4638671875,136.5625,69.3369140625,136.5625,65.3994140625,144.4375,30.0849609375,81.4375,96.0380859375,93.25,64.72265625,116.875,57.216796875,156.25,65.70703125,172.0,85.640625,156.25,109.01953125
130,14473,81,55,Fulham,10280,Aboubakar Kamara,Right Foot,Normal,Saved,29/12/2018,Fulham,Huddersfield Town,2018/2019,Premier League,3322,Jonas Lössl,33.25,256.51953125,109.25,205.45703125,156.75,139.69921875,194.75,159.29296875,218.5,197.6640625,156.75,248.94921875,175.75,149.49609375,209.0,83.515625,213.75,74.08984375,232.75,26.88671875,142.5,106.2265625,166.25,106.59765625,180.5,73.5703125,242.25,93.53515625,251.75,141.18359375,261.25,184.08203125
131,2221,76,29,Everton,3538,Wayne Mark Rooney,Right Foot,Normal,Goal,10/12/2017,Liverpool,Everton,2017/2018,Premier League,3539,Simon Mignolet,24.03125,258.85986328125,76.625,202.306640625,119.65625,126.47900390625,162.6875,141.4951171875,157.90625,222.70166015625,19.25,263.56640625,138.78125,131.55908203125,153.125,74.408203125,153.125,79.189453125,134.0,40.640625,47.9375,96.6708984375,81.40625,73.28759765625,129.21875,69.25341796875,172.25,79.48828125,210.5,108.7734375,129.21875,255.72216796875
132,2108,40,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,09/12/2017,Crystal Palace,AFC Bournemouth,2017/2018,Premier League,3339,Asmir Begović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2108,92,31,Crystal Palace,3380,Christian Benteke Liolo,Right Foot,Normal,Saved,09/12/2017,Crystal Palace,AFC Bournemouth,2017/2018,Premier League,3339,Asmir Begović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,14520,24,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,02/02/2019,Crystal Palace,Fulham,2018/2019,Premier League,6823,Sergio Rico González,45.96875,131.71826171875,57.09375,106.86083984375,73.78125,87.65283203125,90.46875,85.13232421875,76.5625,112.7275390625,57.09375,140.23583984375,82.125,87.783203125,68.21875,54.19091796875,68.21875,48.62841796875,57.09375,23.42333984375,45.96875,92.78076171875,48.75,76.13671875,57.09375,54.01708984375,82.125,51.626953125,101.59375,71.39990234375,107.15625,99.29931640625
135,2333,89,31,Crystal Palace,3380,Christian Benteke Liolo,Right Foot,Normal,Goal,28/04/2018,Crystal Palace,Leicester City,2017/2018,Premier League,4621,Ben Hamer,30.96875,148.71826171875,112.34375,112.20849609375,103.625,94.634765625,100.71875,94.58935546875,77.46875,105.85107421875,28.0625,134.1416015625,106.53125,94.68017578125,129.78125,54.35595703125,135.59375,51.54052734375,153.03125,28.56298828125,109.4375,83.1005859375,103.625,68.478515625,123.96875,51.35888671875,135.59375,57.35302734375,129.78125,74.69970703125,118.15625,89.04931640625
136,14432,67,29,Everton,3944,Gylfi Þór Sigurðsson,Right Foot,Normal,Saved,10/12/2018,Everton,Watford,2018/2019,Premier League,4053,Ben Foster,175.0,250.234375,125.78125,200.24658203125,147.65625,173.24462890625,185.9375,179.3115234375,246.09375,229.47021484375,196.875,217.763671875,169.53125,173.58642578125,169.53125,86.08642578125,169.53125,86.08642578125,169.53125,31.39892578125,87.5,84.8046875,92.96875,112.23388671875,131.25,85.48828125,202.34375,86.59912109375,235.15625,114.45556640625,235.15625,125.39306640625
137,14449,37,58,Cardiff City,11290,Callum Paterson,Right Foot,Normal,Goal,22/12/2018,Cardiff City,Manchester United,2018/2019,Premier League,3333,David de Gea Quintana,82.375,169.787109375,53.125,136.423828125,86.03125,107.68798828125,104.3125,107.9736328125,111.625,151.962890625,151.84375,189.15380859375,97.0,107.859375,78.71875,63.69873046875,75.0625,56.3291015625,60.4375,23.1943359375,64.09375,125.62646484375,71.40625,92.83447265625,64.09375,59.81396484375,93.34375,60.27099609375,111.625,93.462890625,122.59375,126.54052734375
138,14449,56,39,Manchester United,3293,Jesse Lingard,Right Foot,Normal,Goal,22/12/2018,Cardiff City,Manchester United,2018/2019,Premier League,9920,Neil Leonard Dula Etheridge,44.8125,155.5439453125,47.96875,114.56201171875,89.0,93.109375,92.15625,93.15869140625,35.34375,108.05224609375,148.96875,169.79638671875,92.15625,93.15869140625,63.75,54.83984375,60.59375,51.63427734375,41.65625,22.93212890625,63.75,95.87109375,73.21875,51.83154296875,70.0625,48.6259765625,57.4375,57.8974609375,63.75,83.24609375,54.28125,92.56689453125
139,2036,54,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,04/02/2018,Crystal Palace,Newcastle United,2017/2018,Premier League,3649,Karl Darlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2020,88,27,West Bromwich Albion,3685,Jay Rodriguez,Right Foot,Normal,Goal,31/12/2017,West Bromwich Albion,Arsenal,2017/2018,Premier League,3461,Petr Čech,97.0,32.09375,116.75,150.90234375,87.125,180.064453125,101.9375,180.2958984375,97.0,160.46875,82.1875,273.7998046875,101.9375,180.2958984375,82.1875,91.1123046875,87.125,91.189453125,77.25,46.59765625,101.9375,22.2958984375,101.9375,22.2958984375,92.0625,76.4541015625,62.4375,110.5537109375,72.3125,105.7705078125,92.0625,71.5166015625
141,14326,41,38,Tottenham Hotspur,10955,Harry Kane,Right Foot,Normal,Goal,22/09/2018,Brighton & Hove Albion,Tottenham Hotspur,2018/2019,Premier League,3240,Mathew Ryan,94.25,133.67578125,108.0,100.890625,69.5,92.0390625,75.0,34.375,55.75,116.57421875,28.25,146.39453125,66.75,91.99609375,64.0,67.203125,66.75,69.99609375,42.0,61.359375,99.75,65.01171875,94.25,70.42578125,72.25,53.58203125,53.0,83.53125,53.0,105.53125,80.5,53.7109375
142,2077,76,23,Watford,3454,Troy Deeney,Right Foot,Normal,Goal,28/11/2017,Watford,Manchester United,2017/2018,Premier League,3333,David de Gea Quintana,25.4375,272.2568359375,99.5,219.1015625,129.125,165.251953125,173.5625,170.8837890625,203.1875,191.0966796875,168.625,274.494140625,153.8125,165.6376953125,168.625,81.931640625,168.625,67.119140625,183.4375,22.9130859375,89.625,184.384765625,99.5,130.2265625,124.1875,81.2373046875,208.125,87.486328125,218.0,146.890625,232.8125,196.4970703125
143,14613,18,39,Manchester United,20004,Paul Pogba,Right Foot,Normal,Goal,13/04/2019,Manchester United,West Ham United,2018/2019,Premier League,3262,Łukasz Fabiański,36.96875,174.35888671875,82.0625,147.3134765625,92.46875,109.31982421875,85.53125,105.74267578125,78.59375,140.32177734375,43.90625,170.99853515625,95.9375,109.3740234375,85.53125,60.64892578125,85.53125,60.64892578125,61.25,35.98828125,61.25,112.30078125,106.34375,165.03662109375,71.65625,63.90087890625,99.40625,57.39697265625,123.6875,71.6513671875,95.9375,92.0302734375
144,14613,79,39,Manchester United,20004,Paul Pogba,Right Foot,Normal,Goal,13/04/2019,Manchester United,West Ham United,2018/2019,Premier League,3262,Łukasz Fabiański,123.5,180.7421875,92.0,138.25,67.5,95.8671875,88.5,89.1953125,116.5,135.1328125,130.5,170.3515625,78.0,96.03125,92.0,61.25,95.5,57.8046875,120.0,30.1875,32.5,105.8203125,43.0,70.984375,81.5,57.5859375,106.0,61.46875,81.5,68.0859375,95.5,85.8046875
145,7306,49,35,Brighton & Hove Albion,3097,Pascal Groß,Right Foot,Normal,Goal,17/04/2018,Brighton & Hove Albion,Tottenham Hotspur,2017/2018,Premier League,3099,Hugo Lloris,69.0,137.921875,80.375,115.349609375,54.78125,75.13720703125,46.25,69.31640625,63.3125,9.8642578125,80.375,135.255859375,51.9375,75.0927734375,80.375,58.474609375,80.375,58.474609375,97.4375,35.9912109375,54.78125,86.51220703125,60.46875,72.38232421875,86.0625,61.4072265625,77.53125,58.43017578125,66.15625,75.31494140625,97.4375,67.2724609375
146,2041,88,36,Manchester City,3233,Raheem Shaquille Sterling,Right Foot,Normal,Goal,16/09/2017,Watford,Manchester City,2017/2018,Premier League,3522,Heurelho da Silva Gomes,199.375,237.771484375,149.125,190.923828125,90.5,148.1328125,94.6875,148.1982421875,174.25,199.69140625,174.25,229.00390625,98.875,144.076171875,73.75,76.68359375,82.125,55.876953125,69.5625,43.1181640625,165.875,119.998046875,73.75,110.18359375,44.4375,84.6005859375,103.0625,60.3916015625,90.5,131.3828125,107.25,165.14453125
147,14652,22,58,Cardiff City,9921,Nathaniel Mendez-Laing,Right Foot,Normal,Goal,12/05/2019,Manchester United,Cardiff City,2018/2019,Premier League,3333,David de Gea Quintana,221.4375,277.1630859375,92.25,200.61328125,92.25,165.83203125,117.09375,156.28271484375,166.78125,216.68408203125,107.15625,275.37744140625,107.15625,156.12744140625,92.25,76.39453125,87.28125,61.41064453125,136.96875,12.49951171875,17.71875,194.47998046875,27.65625,139.97900390625,47.53125,80.66455078125,127.03125,81.90673828125,176.71875,97.58935546875,12.75,194.40234375
148,14347,85,36,Manchester City,3814,Riyad Mahrez,Left Foot,Normal,Off T,07/10/2018,Liverpool,Manchester City,2018/2019,Premier League,5547,Alisson Ramsés Becker,65.125,296.376953125,54.0,218.328125,92.9375,174.4365234375,143.0,169.65625,181.9375,220.3271484375,254.25,304.89453125,120.75,174.87109375,109.625,85.697265625,109.625,80.134765625,120.75,13.55859375,48.4375,201.5537109375,54.0,151.578125,70.6875,90.6513671875,154.125,86.392578125,198.625,131.587890625,232.0,187.734375
149,2128,37,25,Southampton,3831,Dušan Tadić,Left Foot,Normal,Goal,19/08/2017,Southampton,West Ham United,2017/2018,Premier League,3291,Joe Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2128,92,25,Southampton,3966,Charlie Austin,Right Foot,Normal,Goal,19/08/2017,Southampton,West Ham United,2017/2018,Premier League,3291,Joe Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2344,29,36,Manchester City,3237,Sergio Leonel Agüero del Castillo,Right Foot,Normal,Goal,21/10/2017,Manchester City,Burnley,2017/2018,Premier League,3474,Nick Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,14541,13,28,AFC Bournemouth,3346,Joshua King,Right Foot,Normal,Goal,23/02/2019,AFC Bournemouth,Wolverhampton Wanderers,2018/2019,Premier League,5205,Rui Pedro dos Santos Patrício,40.375,210.380859375,80.6875,170.6982421875,112.9375,142.9833984375,116.96875,143.04638671875,177.4375,152.0537109375,121.0,191.484375,112.9375,134.9208984375,133.09375,78.79833984375,141.15625,74.89306640625,169.375,59.208984375,137.125,111.111328125,133.09375,119.11083984375,129.0625,74.7041015625,141.15625,74.89306640625,84.71875,134.47998046875,88.75,142.60546875
153,14541,82,46,Wolverhampton Wanderers,5568,Raúl Alonso Jiménez Rodríguez,Right Foot,Normal,Goal,23/02/2019,AFC Bournemouth,Wolverhampton Wanderers,2018/2019,Premier League,20074,Artur Boruc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,14541,84,28,AFC Bournemouth,3346,Joshua King,Right Foot,Normal,Post,23/02/2019,AFC Bournemouth,Wolverhampton Wanderers,2018/2019,Premier League,5205,Rui Pedro dos Santos Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2240,35,35,Brighton & Hove Albion,3085,Glenn Murray,Right Foot,Normal,Off T,16/12/2017,Brighton & Hove Albion,Burnley,2017/2018,Premier League,3474,Nick Pope,126.65625,275.51025390625,72.375,196.255859375,168.875,173.638671875,205.0625,174.2041015625,72.375,202.287109375,289.5,278.0546875,193.0,174.015625,120.625,88.447265625,120.625,82.416015625,150.78125,88.91845703125,132.6875,154.9794921875,144.75,125.01171875,102.53125,88.16455078125,156.8125,76.9501953125,174.90625,71.20166015625,168.875,77.138671875
156,2305,52,39,Manchester United,3289,Romelu Lukaku Menama,Left Foot,Normal,Saved,26/08/2017,Manchester United,Leicester City,2017/2018,Premier League,3815,Kasper Schmeichel,261.625,383.587890625,317.6875,319.0576171875,373.75,273.21484375,308.34375,244.16162109375,224.25,298.91015625,112.125,362.564453125,345.71875,254.08935546875,448.5,134.2265625,457.84375,96.99755859375,476.53125,31.88330078125,485.875,302.998046875,411.125,189.705078125,485.875,153.498046875,383.09375,114.51708984375,336.375,169.849609375,308.34375,225.47412109375
157,14453,51,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,22/12/2018,Manchester City,Crystal Palace,2018/2019,Premier League,3067,Ederson Santana de Moraes,66.65625,319.35400390625,192.5625,239.8525390625,274.03125,174.46923828125,318.46875,197.38232421875,348.09375,271.90771484375,251.8125,314.8408203125,296.25,189.62890625,370.3125,94.5048828125,370.3125,101.9111328125,370.3125,57.4736328125,237.0,129.453125,259.21875,63.14404296875,333.28125,86.52001953125,414.75,102.60546875,259.21875,63.14404296875,244.40625,122.16259765625
158,14281,33,28,AFC Bournemouth,3616,Callum Wilson,Right Foot,Normal,Saved,11/08/2018,AFC Bournemouth,Cardiff City,2018/2019,Premier League,9920,Neil Leonard Dula Etheridge,50.0,224.78125,85.0,180.328125,130.0,146.03125,180.0,156.8125,210.0,177.28125,155.0,251.421875,155.0,151.421875,170.0,71.65625,170.0,76.65625,195.0,27.046875,105.0,135.640625,105.0,100.640625,135.0,66.109375,205.0,72.203125,240.0,107.75,245.0,122.828125
159,1986,70,23,Watford,3454,Troy Deeney,Right Foot,Normal,Goal,14/10/2017,Watford,Arsenal,2017/2018,Premier League,3461,Petr Čech,171.875,186.091796875,128.90625,161.98291015625,121.09375,95.45458984375,109.375,103.083984375,128.90625,158.07666015625,136.71875,208.97998046875,113.28125,103.14501953125,82.03125,59.68798828125,70.3125,55.5986328125,125.0,21.296875,136.71875,83.97998046875,93.75,83.30859375,85.9375,55.8427734375,62.5,67.1953125,74.21875,106.44091796875,46.875,106.013671875
160,14517,93,34,Burnley,3661,Ashley Barnes,Right Foot,Normal,Goal,02/02/2019,Burnley,Southampton,2018/2019,Premier League,3619,Alex McCarthy,34.875,140.232421875,60.46875,115.03857421875,46.25,86.37890625,63.3125,83.8017578125,86.0625,109.7509765625,74.6875,132.3232421875,54.78125,83.66845703125,63.3125,58.2080078125,66.15625,55.40869140625,86.0625,38.6572265625,74.6875,101.0419921875,46.25,66.47265625,54.78125,58.07470703125,71.84375,55.49755859375,74.6875,66.9169921875,71.84375,78.24755859375
161,14452,41,25,Southampton,3654,Daniel William John Ings,Right Foot,Normal,Goal,22/12/2018,Huddersfield Town,Southampton,2018/2019,Premier League,3322,Jonas Lössl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,14540,80,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,23/02/2019,Leicester City,Crystal Palace,2018/2019,Premier League,3815,Kasper Schmeichel,177.4375,233.7099609375,125.25,191.14453125,135.6875,149.5576171875,167.0,139.609375,213.96875,171.65576171875,260.9375,208.9208984375,151.34375,144.58349609375,135.6875,71.2763671875,140.90625,71.35791015625,130.46875,24.22607421875,31.3125,127.0517578125,73.0625,96.3916015625,109.59375,70.86865234375,167.0,66.546875,198.3125,87.9111328125,203.53125,98.43017578125
163,2168,72,22,Leicester City,10960,Jamie Vardy,Right Foot,Normal,Saved,23/09/2017,Leicester City,Liverpool,2017/2018,Premier League,3539,Simon Mignolet,739.0,869.09375,687.625,628.541015625,584.875,455.685546875,396.5,452.7421875,242.375,690.083984375,156.75,962.74609375,482.125,454.080078125,465.0,179.8125,447.875,162.419921875,396.5,7.4921875,824.625,425.181640625,721.875,269.451171875,584.875,164.560546875,345.125,177.939453125,208.125,278.548828125,105.375,379.693359375
